village_id,year,month,depth_m,change_from_prev_year_m,quality,data_source
PBD003,2020,11,11.05,0.35,good,estimated
PBD003,2020,12,12.45,0.35,good,estimated
PBD003,2021,1,12.8,0.35,good,estimated
PBD003,2021,2,12.8,0.35,good,estimated
PBD003,2021,3,12.8,0.35,good,estimated
PBD003,2021,4,14.4,0.35,good,estimated
PBD003,2021,5,14.4,0.35,good,estimated
PBD003,2021,6,14.4,0.35,good,estimated
PBD003,2021,7,12.8,0.35,good,estimated
PBD003,2021,8,12.8,0.35,good,estimated
PBD003,2021,9,11.4,0.35,good,estimated
PBD003,2021,10,11.4,0.35,good,estimated
PBD003,2021,11,11.4,0.35,good,estimated
PBD003,2021,12,12.8,0.35,good,estimated
PBD003,2022,1,13.15,0.35,good,estimated
PBD003,2022,2,13.15,0.35,good,estimated
PBD003,2022,3,13.15,0.35,good,estimated
PBD003,2022,4,14.75,0.35,good,estimated
PBD003,2022,5,14.75,0.35,good,estimated
PBD003,2022,6,14.75,0.35,good,estimated
PBD003,2022,7,13.15,0.35,good,estimated
PBD003,2022,8,13.15,0.35,good,estimated
PBD003,2022,9,11.75,0.35,good,estimated
PBD003,2022,10,11.75,0.35,good,estimated
PBD003,2022,11,11.75,0.35,good,estimated
PBD003,2022,12,13.15,0.35,good,estimated
PBD003,2023,1,13.5,0.35,good,estimated
PBD003,2023,2,13.5,0.35,good,estimated
PBD003,2023,3,13.5,0.35,good,estimated
PBD003,2023,4,15.1,0.35,good,estimated
PBD003,2023,5,15.1,0.35,good,estimated
PBD003,2023,6,15.1,0.35,good,estimated
PBD003,2023,7,13.5,0.35,good,estimated
PBD003,2023,8,13.5,0.35,good,estimated
PBD003,2023,9,12.1,0.35,good,estimated
PBD003,2023,10,12.1,0.35,good,estimated
PBD003,2023,11,12.1,0.35,good,estimated
PBD003,2023,12,13.5,0.35,good,estimated
PBD003,2024,1,13.85,0.35,good,estimated
PBD003,2024,2,13.85,0.35,good,estimated
PBD003,2024,3,13.85,0.35,good,estimated
PBD003,2024,4,15.45,0.35,good,estimated
PBD003,2024,5,15.45,0.35,good,estimated
PBD003,2024,6,15.45,0.35,good,estimated
PBD003,2024,7,13.85,0.35,good,estimated
PBD003,2024,8,13.85,0.35,good,estimated
PBD003,2024,9,12.45,0.35,good,estimated
PBD003,2024,10,12.45,0.35,good,estimated
PBD003,2024,11,12.45,0.35,good,estimated
PBD003,2024,12,13.85,0.35,good,estimated
DWK001,2019,1,20.6,0.0,moderate,estimated
DWK001,2019,2,20.6,0.0,moderate,estimated
DWK001,2019,3,20.6,0.0,moderate,estimated
DWK001,2019,4,22.2,0.0,moderate,estimated
DWK001,2019,5,22.2,0.0,moderate,estimated
DWK001,2019,6,22.2,0.0,moderate,estimated
DWK001,2019,7,20.6,0.0,moderate,estimated
DWK001,2019,8,20.6,0.0,moderate,estimated
DWK001,2019,9,19.2,0.0,moderate,estimated
DWK001,2019,10,19.2,0.0,moderate,estimated
DWK001,2019,11,19.2,0.0,moderate,estimated
DWK001,2019,12,20.6,0.0,moderate,estimated
DWK001,2020,1,20.95,0.35,moderate,estimated
DWK001,2020,2,20.95,0.35,moderate,estimated
DWK001,2020,3,20.95,0.35,moderate,estimated
DWK001,2020,4,22.55,0.35,moderate,estimated
DWK001,2020,5,22.55,0.35,moderate,estimated
DWK001,2020,6,22.55,0.35,moderate,estimated
DWK001,2020,7,20.95,0.35,moderate,estimated
DWK001,2020,8,20.95,0.35,moderate,estimated
DWK001,2020,9,19.55,0.35,moderate,estimated
DWK001,2020,10,19.55,0.35,moderate,estimated
DWK001,2020,11,19.55,0.35,moderate,estimated
DWK001,2020,12,20.95,0.35,moderate,estimated
DWK001,2021,1,21.3,0.35,moderate,estimated
DWK001,2021,2,21.3,0.35,moderate,estimated
DWK001,2021,3,21.3,0.35,moderate,estimated
DWK001,2021,4,22.9,0.35,moderate,estimated
DWK001,2021,5,22.9,0.35,moderate,estimated
DWK001,2021,6,22.9,0.35,moderate,estimated
DWK001,2021,7,21.3,0.35,moderate,estimated
DWK001,2021,8,21.3,0.35,moderate,estimated
DWK001,2021,9,19.9,0.35,moderate,estimated
DWK001,2021,10,19.9,0.35,moderate,estimated
DWK001,2021,11,19.9,0.35,moderate,estimated
DWK001,2021,12,21.3,0.35,moderate,estimated
DWK001,2022,1,21.65,0.35,moderate,estimated
DWK001,2022,2,21.65,0.35,moderate,estimated
DWK001,2022,3,21.65,0.35,moderate,estimated
DWK001,2022,4,23.25,0.35,moderate,estimated
DWK001,2022,5,23.25,0.35,moderate,estimated
DWK001,2022,6,23.25,0.35,moderate,estimated
DWK001,2022,7,21.65,0.35,moderate,estimated
DWK001,2022,8,21.65,0.35,moderate,estimated
DWK001,2022,9,20.25,0.35,moderate,estimated
DWK001,2022,10,20.25,0.35,moderate,estimated
DWK001,2022,11,20.25,0.35,moderate,estimated
DWK001,2022,12,21.65,0.35,moderate,estimated
DWK001,2023,1,22.0,0.35,moderate,estimated
DWK001,2023,2,22.0,0.35,moderate,estimated
DWK001,2023,3,22.0,0.35,moderate,estimated
DWK001,2023,4,23.6,0.35,moderate,estimated
DWK001,2023,5,23.6,0.35,moderate,estimated
DWK001,2023,6,23.6,0.35,moderate,estimated
DWK001,2023,7,22.0,0.35,moderate,estimated
DWK001,2023,8,22.0,0.35,moderate,estimated
DWK001,2023,9,20.6,0.35,moderate,estimated
DWK001,2023,10,20.6,0.35,moderate,estimated
DWK001,2023,11,20.6,0.35,moderate,estimated
DWK001,2023,12,22.0,0.35,moderate,estimated
DWK001,2024,1,22.35,0.35,moderate,estimated
DWK001,2024,2,22.35,0.35,moderate,estimated
DWK001,2024,3,22.35,0.35,moderate,estimated
DWK001,2024,4,23.95,0.35,moderate,estimated
DWK001,2024,5,23.95,0.35,moderate,estimated
DWK001,2024,6,23.95,0.35,moderate,estimated
DWK001,2024,7,22.35,0.35,moderate,estimated
DWK001,2024,8,22.35,0.35,moderate,estimated
DWK001,2024,9,20.95,0.35,moderate,estimated
DWK001,2024,10,20.95,0.35,moderate,estimated
DWK001,2024,11,20.95,0.35,moderate,estimated
DWK001,2024,12,22.35,0.35,moderate,estimated
DWK002,2019,1,20.0,0.0,moderate,estimated
DWK002,2019,2,20.0,0.0,moderate,estimated
DWK002,2019,3,20.0,0.0,moderate,estimated
DWK002,2019,4,21.6,0.0,moderate,estimated
DWK002,2019,5,21.6,0.0,moderate,estimated
DWK002,2019,6,21.6,0.0,moderate,estimated
DWK002,2019,7,20.0,0.0,moderate,estimated
DWK002,2019,8,20.0,0.0,moderate,estimated
DWK002,2019,9,18.6,0.0,moderate,estimated
DWK002,2019,10,18.6,0.0,moderate,estimated
DWK002,2019,11,18.6,0.0,moderate,estimated
DWK002,2019,12,20.0,0.0,moderate,estimated
DWK002,2020,1,20.35,0.35,moderate,estimated
DWK002,2020,2,20.35,0.35,moderate,estimated
DWK002,2020,3,20.35,0.35,moderate,estimated
DWK002,2020,4,21.95,0.35,moderate,estimated
DWK002,2020,5,21.95,0.35,moderate,estimated
DWK002,2020,6,21.95,0.35,moderate,estimated
DWK002,2020,7,20.35,0.35,moderate,estimated
DWK002,2020,8,20.35,0.35,moderate,estimated
DWK002,2020,9,18.95,0.35,moderate,estimated
DWK002,2020,10,18.95,0.35,moderate,estimated
DWK002,2020,11,18.95,0.35,moderate,estimated
DWK002,2020,12,20.35,0.35,moderate,estimated
DWK002,2021,1,20.7,0.35,moderate,estimated
DWK002,2021,2,20.7,0.35,moderate,estimated
DWK002,2021,3,20.7,0.35,moderate,estimated
DWK002,2021,4,22.3,0.35,moderate,estimated
DWK002,2021,5,22.3,0.35,moderate,estimated
DWK002,2021,6,22.3,0.35,moderate,estimated
DWK002,2021,7,20.7,0.35,moderate,estimated
DWK002,2021,8,20.7,0.35,moderate,estimated
DWK002,2021,9,19.3,0.35,moderate,estimated
DWK002,2021,10,19.3,0.35,moderate,estimated
DWK002,2021,11,19.3,0.35,moderate,estimated
DWK002,2021,12,20.7,0.35,moderate,estimated
DWK002,2022,1,21.05,0.35,moderate,estimated
DWK002,2022,2,21.05,0.35,moderate,estimated
DWK002,2022,3,21.05,0.35,moderate,estimated
DWK002,2022,4,22.65,0.35,moderate,estimated
DWK002,2022,5,22.65,0.35,moderate,estimated
DWK002,2022,6,22.65,0.35,moderate,estimated
DWK002,2022,7,21.05,0.35,moderate,estimated
DWK002,2022,8,21.05,0.35,moderate,estimated
DWK002,2022,9,19.65,0.35,moderate,estimated
DWK002,2022,10,19.65,0.35,moderate,estimated
DWK002,2022,11,19.65,0.35,moderate,estimated
DWK002,2022,12,21.05,0.35,moderate,estimated
DWK002,2023,1,21.4,0.35,moderate,estimated
DWK002,2023,2,21.4,0.35,moderate,estimated
DWK002,2023,3,21.4,0.35,moderate,estimated
DWK002,2023,4,23.0,0.35,moderate,estimated
DWK002,2023,5,23.0,0.35,moderate,estimated
DWK002,2023,6,23.0,0.35,moderate,estimated
DWK002,2023,7,21.4,0.35,moderate,estimated
DWK002,2023,8,21.4,0.35,moderate,estimated
DWK002,2023,9,20.0,0.35,moderate,estimated
DWK002,2023,10,20.0,0.35,moderate,estimated
DWK002,2023,11,20.0,0.35,moderate,estimated
DWK002,2023,12,21.4,0.35,moderate,estimated
DWK002,2024,1,21.75,0.35,moderate,estimated
DWK002,2024,2,21.75,0.35,moderate,estimated
DWK002,2024,3,21.75,0.35,moderate,estimated
DWK002,2024,4,23.35,0.35,moderate,estimated
DWK002,2024,5,23.35,0.35,moderate,estimated
DWK002,2024,6,23.35,0.35,moderate,estimated
DWK002,2024,7,21.75,0.35,moderate,estimated
DWK002,2024,8,21.75,0.35,moderate,estimated
DWK002,2024,9,20.35,0.35,moderate,estimated
DWK002,2024,10,20.35,0.35,moderate,estimated
DWK002,2024,11,20.35,0.35,moderate,estimated
DWK002,2024,12,21.75,0.35,moderate,estimated
DWK003,2019,1,19.1,0.0,moderate,estimated
DWK003,2019,2,19.1,0.0,moderate,estimated
DWK003,2019,3,19.1,0.0,moderate,estimated
DWK003,2019,4,20.7,0.0,moderate,estimated
DWK003,2019,5,20.7,0.0,moderate,estimated
DWK003,2019,6,20.7,0.0,moderate,estimated
DWK003,2019,7,19.1,0.0,moderate,estimated
DWK003,2019,8,19.1,0.0,moderate,estimated
DWK003,2019,9,17.7,0.0,good,estimated
DWK003,2019,10,17.7,0.0,good,estimated
DWK003,2019,11,17.7,0.0,good,estimated
DWK003,2019,12,19.1,0.0,moderate,estimated
DWK003,2020,1,19.45,0.35,moderate,estimated
DWK003,2020,2,19.45,0.35,moderate,estimated
DWK003,2020,3,19.45,0.35,moderate,estimated
DWK003,2020,4,21.05,0.35,moderate,estimated
DWK003,2020,5,21.05,0.35,moderate,estimated
DWK003,2020,6,21.05,0.35,moderate,estimated
DWK003,2020,7,19.45,0.35,moderate,estimated
DWK003,2020,8,19.45,0.35,moderate,estimated
DWK003,2020,9,18.05,0.35,moderate,estimated
DWK003,2020,10,18.05,0.35,moderate,estimated
DWK003,2020,11,18.05,0.35,moderate,estimated
DWK003,2020,12,19.45,0.35,moderate,estimated
DWK003,2021,1,19.8,0.35,moderate,estimated
DWK003,2021,2,19.8,0.35,moderate,estimated
DWK003,2021,3,19.8,0.35,moderate,estimated
DWK003,2021,4,21.4,0.35,moderate,estimated
DWK003,2021,5,21.4,0.35,moderate,estimated
DWK003,2021,6,21.4,0.35,moderate,estimated
DWK003,2021,7,19.8,0.35,moderate,estimated
DWK003,2021,8,19.8,0.35,moderate,estimated
DWK003,2021,9,18.4,0.35,moderate,estimated
DWK003,2021,10,18.4,0.35,moderate,estimated
DWK003,2021,11,18.4,0.35,moderate,estimated
DWK003,2021,12,19.8,0.35,moderate,estimated
DWK003,2022,1,20.15,0.35,moderate,estimated
DWK003,2022,2,20.15,0.35,moderate,estimated
DWK003,2022,3,20.15,0.35,moderate,estimated
DWK003,2022,4,21.75,0.35,moderate,estimated
DWK003,2022,5,21.75,0.35,moderate,estimated
DWK003,2022,6,21.75,0.35,moderate,estimated
DWK003,2022,7,20.15,0.35,moderate,estimated
DWK003,2022,8,20.15,0.35,moderate,estimated
DWK003,2022,9,18.75,0.35,moderate,estimated
DWK003,2022,10,18.75,0.35,moderate,estimated
DWK003,2022,11,18.75,0.35,moderate,estimated
DWK003,2022,12,20.15,0.35,moderate,estimated
DWK003,2023,1,20.5,0.35,moderate,estimated
DWK003,2023,2,20.5,0.35,moderate,estimated
DWK003,2023,3,20.5,0.35,moderate,estimated
DWK003,2023,4,22.1,0.35,moderate,estimated
DWK003,2023,5,22.1,0.35,moderate,estimated
DWK003,2023,6,22.1,0.35,moderate,estimated
DWK003,2023,7,20.5,0.35,moderate,estimated
DWK003,2023,8,20.5,0.35,moderate,estimated
DWK003,2023,9,19.1,0.35,moderate,estimated
DWK003,2023,10,19.1,0.35,moderate,estimated
DWK003,2023,11,19.1,0.35,moderate,estimated
DWK003,2023,12,20.5,0.35,moderate,estimated
DWK003,2024,1,20.85,0.35,moderate,estimated
DWK003,2024,2,20.85,0.35,moderate,estimated
DWK003,2024,3,20.85,0.35,moderate,estimated
DWK003,2024,4,22.45,0.35,moderate,estimated
DWK003,2024,5,22.45,0.35,moderate,estimated
DWK003,2024,6,22.45,0.35,moderate,estimated
DWK003,2024,7,20.85,0.35,moderate,estimated
DWK003,2024,8,20.85,0.35,moderate,estimated
DWK003,2024,9,19.45,0.35,moderate,estimated
DWK003,2024,10,19.45,0.35,moderate,estimated
DWK003,2024,11,19.45,0.35,moderate,estimated
DWK003,2024,12,20.85,0.35,moderate,estimated
DWK004,2019,1,21.4,0.0,moderate,estimated
DWK004,2019,2,21.4,0.0,moderate,estimated
DWK004,2019,3,21.4,0.0,moderate,estimated
DWK004,2019,4,23.0,0.0,moderate,estimated
DWK004,2019,5,23.0,0.0,moderate,estimated
DWK004,2019,6,23.0,0.0,moderate,estimated
DWK004,2019,7,21.4,0.0,moderate,estimated
DWK004,2019,8,21.4,0.0,moderate,estimated
DWK004,2019,9,20.0,0.0,moderate,estimated
DWK004,2019,10,20.0,0.0,moderate,estimated
DWK004,2019,11,20.0,0.0,moderate,estimated
DWK004,2019,12,21.4,0.0,moderate,estimated
DWK004,2020,1,21.75,0.35,moderate,estimated
DWK004,2020,2,21.75,0.35,moderate,estimated
DWK004,2020,3,21.75,0.35,moderate,estimated
DWK004,2020,4,23.35,0.35,moderate,estimated
DWK004,2020,5,23.35,0.35,moderate,estimated
DWK004,2020,6,23.35,0.35,moderate,estimated
DWK004,2020,7,21.75,0.35,moderate,estimated
DWK004,2020,8,21.75,0.35,moderate,estimated
DWK004,2020,9,20.35,0.35,moderate,estimated
DWK004,2020,10,20.35,0.35,moderate,estimated
DWK004,2020,11,20.35,0.35,moderate,estimated
DWK004,2020,12,21.75,0.35,moderate,estimated
DWK004,2021,1,22.1,0.35,moderate,estimated
DWK004,2021,2,22.1,0.35,moderate,estimated
DWK004,2021,3,22.1,0.35,moderate,estimated
DWK004,2021,4,23.7,0.35,moderate,estimated
DWK004,2021,5,23.7,0.35,moderate,estimated
DWK004,2021,6,23.7,0.35,moderate,estimated
DWK004,2021,7,22.1,0.35,moderate,estimated
DWK004,2021,8,22.1,0.35,moderate,estimated
DWK004,2021,9,20.7,0.35,moderate,estimated
DWK004,2021,10,20.7,0.35,moderate,estimated
DWK004,2021,11,20.7,0.35,moderate,estimated
DWK004,2021,12,22.1,0.35,moderate,estimated
DWK004,2022,1,22.45,0.35,moderate,estimated
DWK004,2022,2,22.45,0.35,moderate,estimated
DWK004,2022,3,22.45,0.35,moderate,estimated
DWK004,2022,4,24.05,0.35,moderate,estimated
DWK004,2022,5,24.05,0.35,moderate,estimated
DWK004,2022,6,24.05,0.35,moderate,estimated
DWK004,2022,7,22.45,0.35,moderate,estimated
DWK004,2022,8,22.45,0.35,moderate,estimated
DWK004,2022,9,21.05,0.35,moderate,estimated
DWK004,2022,10,21.05,0.35,moderate,estimated
DWK004,2022,11,21.05,0.35,moderate,estimated
DWK004,2022,12,22.45,0.35,moderate,estimated
DWK004,2023,1,22.8,0.35,moderate,estimated
DWK004,2023,2,22.8,0.35,moderate,estimated
DWK004,2023,3,22.8,0.35,moderate,estimated
DWK004,2023,4,24.4,0.35,moderate,estimated
DWK004,2023,5,24.4,0.35,moderate,estimated
DWK004,2023,6,24.4,0.35,moderate,estimated
DWK004,2023,7,22.8,0.35,moderate,estimated
DWK004,2023,8,22.8,0.35,moderate,estimated
DWK004,2023,9,21.4,0.35,moderate,estimated
DWK004,2023,10,21.4,0.35,moderate,estimated
DWK004,2023,11,21.4,0.35,moderate,estimated
DWK004,2023,12,22.8,0.35,moderate,estimated
DWK004,2024,1,23.15,0.35,moderate,estimated
DWK004,2024,2,23.15,0.35,moderate,estimated
DWK004,2024,3,23.15,0.35,moderate,estimated
DWK004,2024,4,24.75,0.35,moderate,estimated
DWK004,2024,5,24.75,0.35,moderate,estimated
DWK004,2024,6,24.75,0.35,moderate,estimated
DWK004,2024,7,23.15,0.35,moderate,estimated
DWK004,2024,8,23.15,0.35,moderate,estimated
DWK004,2024,9,21.75,0.35,moderate,estimated
DWK004,2024,10,21.75,0.35,moderate,estimated
DWK004,2024,11,21.75,0.35,moderate,estimated
DWK004,2024,12,23.15,0.35,moderate,estimated
BTD001,2019,1,25.3,0.0,saline,estimated
BTD001,2019,2,25.3,0.0,saline,estimated
BTD001,2019,3,25.3,0.0,saline,estimated
BTD001,2019,4,26.9,0.0,saline,estimated
BTD001,2019,5,26.9,0.0,saline,estimated
BTD001,2019,6,26.9,0.0,saline,estimated
BTD001,2019,7,25.3,0.0,saline,estimated
BTD001,2019,8,25.3,0.0,saline,estimated
BTD001,2019,9,23.9,0.0,moderate,estimated
BTD001,2019,10,23.9,0.0,moderate,estimated
BTD001,2019,11,23.9,0.0,moderate,estimated
BTD001,2019,12,25.3,0.0,saline,estimated
BTD001,2020,1,25.65,0.35,saline,estimated
BTD001,2020,2,25.65,0.35,saline,estimated
BTD001,2020,3,25.65,0.35,saline,estimated
BTD001,2020,4,27.25,0.35,saline,estimated
BTD001,2020,5,27.25,0.35,saline,estimated
BTD001,2020,6,27.25,0.35,saline,estimated
BTD001,2020,7,25.65,0.35,saline,estimated
BTD001,2020,8,25.65,0.35,saline,estimated
BTD001,2020,9,24.25,0.35,moderate,estimated
BTD001,2020,10,24.25,0.35,moderate,estimated
BTD001,2020,11,24.25,0.35,moderate,estimated
BTD001,2020,12,25.65,0.35,saline,estimated
BTD001,2021,1,26.0,0.35,saline,estimated
BTD001,2021,2,26.0,0.35,saline,estimated
BTD001,2021,3,26.0,0.35,saline,estimated
BTD001,2021,4,27.6,0.35,saline,estimated
BTD001,2021,5,27.6,0.35,saline,estimated
BTD001,2021,6,27.6,0.35,saline,estimated
BTD001,2021,7,26.0,0.35,saline,estimated
BTD001,2021,8,26.0,0.35,saline,estimated
BTD001,2021,9,24.6,0.35,moderate,estimated
BTD001,2021,10,24.6,0.35,moderate,estimated
BTD001,2021,11,24.6,0.35,moderate,estimated
BTD001,2021,12,26.0,0.35,saline,estimated
BTD001,2022,1,26.35,0.35,saline,estimated
BTD001,2022,2,26.35,0.35,saline,estimated
BTD001,2022,3,26.35,0.35,saline,estimated
BTD001,2022,4,27.95,0.35,saline,estimated
BTD001,2022,5,27.95,0.35,saline,estimated
BTD001,2022,6,27.95,0.35,saline,estimated
BTD001,2022,7,26.35,0.35,saline,estimated
BTD001,2022,8,26.35,0.35,saline,estimated
BTD001,2022,9,24.95,0.35,moderate,estimated
BTD001,2022,10,24.95,0.35,moderate,estimated
BTD001,2022,11,24.95,0.35,moderate,estimated
BTD001,2022,12,26.35,0.35,saline,estimated
BTD001,2023,1,26.7,0.35,saline,estimated
BTD001,2023,2,26.7,0.35,saline,estimated
BTD001,2023,3,26.7,0.35,saline,estimated
BTD001,2023,4,28.3,0.35,saline,estimated
BTD001,2023,5,28.3,0.35,saline,estimated
BTD001,2023,6,28.3,0.35,saline,estimated
BTD001,2023,7,26.7,0.35,saline,estimated
BTD001,2023,8,26.7,0.35,saline,estimated
BTD001,2023,9,25.3,0.35,saline,estimated
BTD001,2023,10,25.3,0.35,saline,estimated
BTD001,2023,11,25.3,0.35,saline,estimated
BTD001,2023,12,26.7,0.35,saline,estimated
BTD001,2024,1,27.05,0.35,saline,estimated
BTD001,2024,2,27.05,0.35,saline,estimated
BTD001,2024,3,27.05,0.35,saline,estimated
BTD001,2024,4,28.65,0.35,saline,estimated
BTD001,2024,5,28.65,0.35,saline,estimated
BTD001,2024,6,28.65,0.35,saline,estimated
BTD001,2024,7,27.05,0.35,saline,estimated
BTD001,2024,8,27.05,0.35,saline,estimated
BTD001,2024,9,25.65,0.35,saline,estimated
BTD001,2024,10,25.65,0.35,saline,estimated
BTD001,2024,11,25.65,0.35,saline,estimated
BTD001,2024,12,27.05,0.35,saline,estimated
BTD002,2019,1,26.5,0.0,saline,estimated
BTD002,2019,2,26.5,0.0,saline,estimated
BTD002,2019,3,26.5,0.0,saline,estimated
BTD002,2019,4,28.1,0.0,saline,estimated
BTD002,2019,5,28.1,0.0,saline,estimated
BTD002,2019,6,28.1,0.0,saline,estimated
BTD002,2019,7,26.5,0.0,saline,estimated
BTD002,2019,8,26.5,0.0,saline,estimated
BTD002,2019,9,25.1,0.0,saline,estimated
BTD002,2019,10,25.1,0.0,saline,estimated
BTD002,2019,11,25.1,0.0,saline,estimated
BTD002,2019,12,26.5,0.0,saline,estimated
BTD002,2020,1,26.85,0.35,saline,estimated
BTD002,2020,2,26.85,0.35,saline,estimated
BTD002,2020,3,26.85,0.35,saline,estimated
BTD002,2020,4,28.45,0.35,saline,estimated
BTD002,2020,5,28.45,0.35,saline,estimated
BTD002,2020,6,28.45,0.35,saline,estimated
BTD002,2020,7,26.85,0.35,saline,estimated
BTD002,2020,8,26.85,0.35,saline,estimated
BTD002,2020,9,25.45,0.35,saline,estimated
BTD002,2020,10,25.45,0.35,saline,estimated
BTD002,2020,11,25.45,0.35,saline,estimated
BTD002,2020,12,26.85,0.35,saline,estimated
BTD002,2021,1,27.2,0.35,saline,estimated
BTD002,2021,2,27.2,0.35,saline,estimated
BTD002,2021,3,27.2,0.35,saline,estimated
BTD002,2021,4,28.8,0.35,saline,estimated
BTD002,2021,5,28.8,0.35,saline,estimated
BTD002,2021,6,28.8,0.35,saline,estimated
BTD002,2021,7,27.2,0.35,saline,estimated
BTD002,2021,8,27.2,0.35,saline,estimated
BTD002,2021,9,25.8,0.35,saline,estimated
BTD002,2021,10,25.8,0.35,saline,estimated
BTD002,2021,11,25.8,0.35,saline,estimated
BTD002,2021,12,27.2,0.35,saline,estimated
BTD002,2022,1,27.55,0.35,saline,estimated
BTD002,2022,2,27.55,0.35,saline,estimated
BTD002,2022,3,27.55,0.35,saline,estimated
BTD002,2022,4,29.15,0.35,saline,estimated
BTD002,2022,5,29.15,0.35,saline,estimated
BTD002,2022,6,29.15,0.35,saline,estimated
BTD002,2022,7,27.55,0.35,saline,estimated
BTD002,2022,8,27.55,0.35,saline,estimated
BTD002,2022,9,26.15,0.35,saline,estimated
BTD002,2022,10,26.15,0.35,saline,estimated
BTD002,2022,11,26.15,0.35,saline,estimated
BTD002,2022,12,27.55,0.35,saline,estimated
BTD002,2023,1,27.9,0.35,saline,estimated
BTD002,2023,2,27.9,0.35,saline,estimated
BTD002,2023,3,27.9,0.35,saline,estimated
BTD002,2023,4,29.5,0.35,saline,estimated
BTD002,2023,5,29.5,0.35,saline,estimated
BTD002,2023,6,29.5,0.35,saline,estimated
BTD002,2023,7,27.9,0.35,saline,estimated
BTD002,2023,8,27.9,0.35,saline,estimated
BTD002,2023,9,26.5,0.35,saline,estimated
BTD002,2023,10,26.5,0.35,saline,estimated
BTD002,2023,11,26.5,0.35,saline,estimated
BTD002,2023,12,27.9,0.35,saline,estimated
BTD002,2024,1,28.25,0.35,saline,estimated
BTD002,2024,2,28.25,0.35,saline,estimated
BTD002,2024,3,28.25,0.35,saline,estimated
BTD002,2024,4,29.85,0.35,saline,estimated
BTD002,2024,5,29.85,0.35,saline,estimated
BTD002,2024,6,29.85,0.35,saline,estimated
BTD002,2024,7,28.25,0.35,saline,estimated
BTD002,2024,8,28.25,0.35,saline,estimated
BTD002,2024,9,26.85,0.35,saline,estimated
BTD002,2024,10,26.85,0.35,saline,estimated
BTD002,2024,11,26.85,0.35,saline,estimated
BTD002,2024,12,28.25,0.35,saline,estimated
BTD003,2019,1,27.0,0.0,saline,estimated
BTD003,2019,2,27.0,0.0,saline,estimated
BTD003,2019,3,27.0,0.0,saline,estimated
BTD003,2019,4,28.6,0.0,saline,estimated
BTD003,2019,5,28.6,0.0,saline,estimated
BTD003,2019,6,28.6,0.0,saline,estimated
BTD003,2019,7,27.0,0.0,saline,estimated
BTD003,2019,8,27.0,0.0,saline,estimated
BTD003,2019,9,25.6,0.0,saline,estimated
BTD003,2019,10,25.6,0.0,saline,estimated
BTD003,2019,11,25.6,0.0,saline,estimated
BTD003,2019,12,27.0,0.0,saline,estimated
BTD003,2020,1,27.35,0.35,saline,estimated
BTD003,2020,2,27.35,0.35,saline,estimated
BTD003,2020,3,27.35,0.35,saline,estimated
BTD003,2020,4,28.95,0.35,saline,estimated
BTD003,2020,5,28.95,0.35,saline,estimated
BTD003,2020,6,28.95,0.35,saline,estimated
BTD003,2020,7,27.35,0.35,saline,estimated
BTD003,2020,8,27.35,0.35,saline,estimated
BTD003,2020,9,25.95,0.35,saline,estimated
BTD003,2020,10,25.95,0.35,saline,estimated
BTD003,2020,11,25.95,0.35,saline,estimated
BTD003,2020,12,27.35,0.35,saline,estimated
BTD003,2021,1,27.7,0.35,saline,estimated
BTD003,2021,2,27.7,0.35,saline,estimated
BTD003,2021,3,27.7,0.35,saline,estimated
BTD003,2021,4,29.3,0.35,saline,estimated
BTD003,2021,5,29.3,0.35,saline,estimated
BTD003,2021,6,29.3,0.35,saline,estimated
BTD003,2021,7,27.7,0.35,saline,estimated
